SalePrice,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,Total_SF,TotalFloorSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasFireplace,HasPorch,HasPool,WasRemodeled,WasCompleted,HasPavedDrive,MSSubClass,MSZoning,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,MiscFeature,MoSold,YrSold,SaleType,SaleCondition
12.24769911637256,0.5185940456837099,0.4682340121985735,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666665,0.5,0.36418016578518914,0.43585853724275586,0.7160380828977281,0.6666666666666667,0.5,0.8,0.75,0.25,1.0,0.8530568159330182,0.16666666666666666,0.0,0.6468381434062775,0.8574423491553512,1.0,1.0,1.0,0.4352694529978396,0.8994222665385546,0.0,0.6845059160365441,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.6666666666666667,0.6826061944859854,1.0,0.0,0.0,0.8333333333333333,0.38268031849431083,0.6666666666666666,0.6826061944859854,0.8715517765588158,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6995264727002486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249775415005053,0.6845059160365441,0.6340883042850268,0.6473133678195302,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8413795805674003,0.47775717708794474,0.5999019568628796,0.6048360616913762,1.0,0.9493989627853594,1.0,0.0,0.0,0.9955600348813185,1.0,0.5081746318945868,0.9999999999999982,1.0,1.0,0.6852803363635473,0.2090455828033555,0.24581147414156135,0.32175100206687546
12.109016442313738,0.6152661511052435,0.5001600507975676,1.0,0.0,1.0,1.0,0.75,1.0,0.5555555555555556,0.875,0.704420597365706,0.8430654934475056,0.0,0.3333333333333333,0.5,0.8,0.75,1.0,0.8333333333333333,0.895378036614661,0.16666666666666666,0.0,0.7287306520479248,0.9066798373521976,1.0,1.0,1.0,0.6149770032876676,0.0,0.0,0.5570713564395748,0.0,0.6309297535714573,0.7924812503605781,0.0,0.6309297535714573,0.5,0.3333333333333333,0.5264557606361822,1.0,0.5,0.6000000000000001,0.8333333333333333,0.7402047774146631,0.6666666666666666,0.6826061944859854,0.8474144800183072,0.6000000000000001,0.6000000000000001,1.0,0.8439345207253247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191044039709169,0.5570713564395748,0.0,0.4467052443348878,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6735395489264491,0.8413795805674003,0.47775717708794474,0.5459936871330626,0.18126763450083772,1.0,0.9493989627853594,0.5190972370225069,0.0,0.0,0.4917806192985772,0.45872191047814326,0.0,0.4620038740226722,1.0,1.0,0.27550853494994954,1.0,0.24581147414156135,0.32175100206687546
12.317171167298682,0.5395772620805774,0.5398453000427681,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666665,0.5,0.4226523584194235,0.47335681252935546,0.6903612496913564,0.6666666666666667,0.5,0.8,0.75,0.5,1.0,0.804590186787062,0.16666666666666666,0.0,0.783246236031116,0.8665865531148415,1.0,1.0,1.0,0.4686440737002777,0.9012791050044601,0.0,0.7027488437586666,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.6666666666666667,0.5264557606361822,1.0,0.5,0.6000000000000001,0.8333333333333333,0.4441228664487978,0.6666666666666666,0.6826061944859854,0.8858821170928911,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6375026361110697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74388309412429,0.7027488437586666,0.5778665730097666,0.6473133678195302,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8413795805674003,0.47775717708794474,0.5999019568628796,0.6048360616913762,1.0,0.9493989627853594,1.0,0.0,0.0,0.9955600348813185,1.0,0.5081746318945868,0.9999999999999982,1.0,1.0,1.0,0.2090455828033555,0.24581147414156135,0.32175100206687546
11.849404844423074,0.48140595431628963,0.4988534562523075,1.0,0.0,0.6666666666666666,1.0,0.25,1.0,0.6666666666666665,0.5,0.9190662820075748,0.8783820744571478,0.0,0.3333333333333333,0.5,0.6000000000000001,1.0,0.25,0.8333333333333333,0.6994873732739297,0.16666666666666666,0.0,0.8113606923289686,0.841689354362467,0.75,1.0,1.0,0.48882693013579637,0.8832035706394402,0.0,0.6862197295320187,0.5,0.0,0.5,0.0,0.6309297535714573,0.5,0.6666666666666667,0.6094234797341938,1.0,0.5,0.8,0.16666666666666666,0.4692787260227565,0.3333333333333333,0.8613531161467861,0.8933880747344701,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6073866583933282,0.8882270480680241,0.0,0.0,0.0,0.0,0.0,0.0,0.7118399741333157,0.6862197295320187,0.8803661126072144,0.3236566839097652,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5824789577787435,0.8413795805674003,0.47775717708794474,0.6373381469902544,0.6048360616913762,1.0,0.9493989627853594,1.0,0.0,0.0,0.44142055247581524,0.5057724785752633,0.0,0.24610557350086815,1.0,1.0,0.6852803363635473,0.993235208905844,0.24581147414156135,0.0
12.429220196836383,0.638019695053397,0.5991697036397867,1.0,0.0,0.6666666666666666,1.0,0.75,1.0,0.7777777777777777,0.5,0.446592092624096,0.5344908771065097,0.7943184376738682,0.6666666666666667,0.5,0.8,0.75,0.75,1.0,0.8433223302866757,0.16666666666666666,0.0,0.7988584543228832,0.8943374008568423,1.0,1.0,1.0,0.569929436719677,0.9272993094844895,0.0,0.7898344033227027,0.5,0.0,0.7924812503605781,0.6309297535714573,0.7324867603589634,0.5,0.6666666666666667,0.748070363587408,1.0,0.5,0.6000000000000001,0.8333333333333333,0.4692787260227565,0.6666666666666666,0.8613531161467861,0.9298190538636859,0.6000000000000001,0.6000000000000001,1.0,0.7791263723811479,0.7530048389388814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191187601877448,0.7898344033227027,0.6825639630164141,0.6473133678195302,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8413795805674003,0.47775717708794474,1.0,0.6048360616913762,1.0,0.9493989627853594,1.0,0.0,0.0,0.9955600348813185,1.0,0.5081746318945868,0.9999999999999982,1.0,1.0,0.7782039063778114,0.2090455828033555,0.24581147414156135,0.32175100206687546
11.870606902224587,0.64354074796882,0.5966123588518903,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.4444444444444445,0.5,0.575858603268738,0.658752929566423,0.0,0.3333333333333333,0.5,0.8,0.75,0.25,1.0,0.8577524467230311,0.16666666666666666,0.0,0.5381706819909426,0.8482269029781505,1.0,1.0,1.0,0.4016348116304398,0.8447007294834432,0.0,0.5890564584412012,0.5,0.0,0.5,0.6309297535714573,0.31546487678572865,0.5,0.3333333333333333,0.4306765580733931,1.0,0.0,0.0,0.8333333333333333,0.6051119045196828,0.3333333333333333,0.6826061944859854,0.8532821960470333,0.6000000000000001,0.6000000000000001,1.0,0.5497838233014749,0.5820418557621153,0.0,0.9260311691014055,0.0,0.0,0.0,0.75,0.6791106756111422,0.6633537650755743,0.5890564584412012,0.9004446309479488,0.4467052443348878,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4029035686717659,0.8413795805674003,0.47775717708794474,0.400010799453268,0.6048360616913762,1.0,0.9493989627853594,0.03727619743422039,0.0,0.0,0.9955600348813185,1.0,0.0,0.6321840867038464,1.0,0.0,0.47564856455427673,0.13311249739456343,0.24581147414156135,0.32175100206687546
12.634606283893019,0.5851894422450292,0.512467254611995,1.0,0.0,1.0,1.0,0.0,1.0,0.7777777777777777,0.5,0.28176823894628233,0.26724543855325483,0.7089775783333425,0.6666666666666667,0.5,1.0,0.75,0.75,1.0,0.9390687964480826,0.16666666666666666,0.0,0.74285563888642,0.9434310366869293,1.0,1.0,1.0,0.7513042411634365,0.0,0.0,0.6805621518955327,0.5,0.0,0.7924812503605781,0.0,0.6309297535714573,0.5,0.6666666666666667,0.6094234797341938,1.0,0.5,0.8,0.8333333333333333,0.2960819109658652,0.6666666666666666,0.6826061944859854,0.8920927782475015,0.6000000000000001,0.6000000000000001,1.0,0.8209478102350838,0.6882226532434276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230362984214907,0.6805621518955327,0.6238419162053136,0.5532947556651122,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6735395489264491,0.8413795805674003,0.47775717708794474,0.7155184938497356,0.6048360616913762,1.0,0.9493989627853594,0.5190972370225069,0.0,0.0,0.9955600348813185,1.0,1.0,0.9999999999999982,1.0,1.0,0.6829721217845446,1.0,0.24581147414156135,0.32175100206687546
12.206077645517674,0.5463693885154743,0.5197543680084555,1.0,0.0,0.6666666666666666,1.0,0.25,1.0,0.6666666666666665,0.625,0.7339292503530264,0.8783820744571478,0.7433602190991252,0.3333333333333333,0.5,0.8,0.75,0.5,0.8333333333333333,0.8785277074541055,0.6666666666666666,0.4792090898181853,0.6935875472494246,0.890056049713951,1.0,1.0,1.0,0.5543033121143037,0.9181437744615538,0.0,0.7686951016462613,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.3333333333333333,0.6094234797341938,1.0,0.7924812503605781,0.6000000000000001,0.8333333333333333,0.7712124537914888,0.6666666666666666,0.6826061944859854,0.8544264174658333,0.6000000000000001,0.6000000000000001,1.0,0.8089048187798009,0.902220777774415,0.8603980965519968,0.0,0.0,0.0,0.0,0.0,0.6074197178313702,0.8032254682886992,0.7686951016462613,0.9327013449469197,0.6473133678195302,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8413795805674003,0.47775717708794474,0.5711553801876725,1.0,1.0,0.9493989627853594,1.0,0.0,0.0,0.6164230577838694,0.6194319765829555,1.0,0.4620038740226722,1.0,0.0,0.9576855130291761,0.13311249739456343,0.24581147414156135,0.32175100206687546
11.774527900858468,0.40605339921613126,0.3875172840790242,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666665,0.5,0.8855133571389356,0.991890673037156,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8843558089393824,0.8709229859199688,0.75,1.0,0.6000000000000001,0.5173165423559039,0.8824977358583997,0.0,0.699920570455546,0.0,0.0,0.7924812503605781,0.0,0.5,0.7924812503605781,0.3333333333333333,0.6826061944859854,0.8333333333333333,0.7924812503605781,0.6000000000000001,0.16666666666666666,0.930496950074912,0.3333333333333333,0.6826061944859854,0.849791552787521,0.4,0.6000000000000001,1.0,0.6678199699163418,0.0,0.8436380277262637,0.0,0.0,0.0,0.0,0.0,0.0,0.7465037605738907,0.699920570455546,0.8185689270380956,0.3236566839097652,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4029035686717659,0.4675476881882954,0.47775717708794474,0.1861648392878017,0.0,1.0,0.9493989627853594,0.03727619743422039,0.0,0.0,0.7645233781103364,0.5057724785752633,0.0,0.24610557350086815,1.0,1.0,0.17230552540378596,0.2090455828033555,0.24581147414156135,0.0
11.678448377988165,0.3968871958084883,0.43571028503662435,1.0,0.0,1.0,1.0,0.25,1.0,0.4444444444444445,0.625,0.86351864084397,0.991890673037156,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,1.0,0.8773125703754007,0.16666666666666666,0.0,0.6380044095144113,0.87601527709907,1.0,1.0,1.0,0.5415835551907944,0.0,0.0,0.49058856526766226,0.5,0.0,0.5,0.0,0.5,0.7924812503605781,0.3333333333333333,0.4306765580733931,1.0,0.7924812503605781,0.6000000000000001,0.8333333333333333,0.9073849142538447,0.6666666666666666,0.43067655807339306,0.7361203987619984,0.8,0.6000000000000001,1.0,0.0,0.27279083278573135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481946948113357,0.49058856526766226,0.24727223820123373,0.3236566839097652,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.30010987054921756,0.8413795805674003,0.47775717708794474,0.178775697369856,0.0,0.0,0.0,0.0818547389277775,0.0,0.0,0.4917806192985772,0.45872191047814326,0.0,0.24610557350086815,1.0,1.0,0.0,0.2090455828033555,0.24581147414156135,0.32175100206687546
